image_id,filename,majority
022857018aa597374b6c_x37_y61_198_40_220_64.png,022857018aa597374b6c,NMF
022857018aa597374b6c_x38_y87_448_115_483_142.png,022857018aa597374b6c,NMF
022857018aa597374b6c_x39_y75_482_520_510_544.png,022857018aa597374b6c,NMF
022857018aa597374b6c_x40_y109_422_34_450_60.png,022857018aa597374b6c,AMF
022857018aa597374b6c_x47_y106_372_328_404_356.png,022857018aa597374b6c,AMF
022857018aa597374b6c_x49_y112_444_207_474_238.png,022857018aa597374b6c,AMF
022857018aa597374b6c_x50_y20_468_263_495_286.png,022857018aa597374b6c,AMF
022857018aa597374b6c_x51_y101_506_418_527_446.png,022857018aa597374b6c,AMF
022857018aa597374b6c_x51_y91_478_557_505_589.png,022857018aa597374b6c,AMF
022857018aa597374b6c_x55_y88_377_217_406_246.png,022857018aa597374b6c,AMF
022857018aa597374b6c_x57_y70_133_392_161_415.png,022857018aa597374b6c,NMF
022857018aa597374b6c_x58_y99_235_96_269_129.png,022857018aa597374b6c,AMF
022857018aa597374b6c_x5_y92_304_68_324_93.png,022857018aa597374b6c,AMF
022857018aa597374b6c_x63_y64_346_480_376_506.png,022857018aa597374b6c,AMF
022857018aa597374b6c_x64_y56_535_105_570_134.png,022857018aa597374b6c,AMF
022857018aa597374b6c_x65_y83_311_446_342_475.png,022857018aa597374b6c,AMF
022857018aa597374b6c_x6_y81_281_253_307_285.png,022857018aa597374b6c,NMF
022857018aa597374b6c_x6_y84_154_280_188_310.png,022857018aa597374b6c,NMF
022857018aa597374b6c_x72_y78_507_390_536_425.png,022857018aa597374b6c,NMF
022857018aa597374b6c_x79_y100_55_0_87_33.png,022857018aa597374b6c,NMF
022857018aa597374b6c_x79_y41_286_420_311_448.png,022857018aa597374b6c,AMF
022857018aa597374b6c_x7_y78_412_563_440_588.png,022857018aa597374b6c,AMF
022857018aa597374b6c_x80_y45_68_598_93_626.png,022857018aa597374b6c,AMF
022857018aa597374b6c_x81_y61_547_377_568_398.png,022857018aa597374b6c,NMF
022857018aa597374b6c_x82_y68_378_7_410_42.png,022857018aa597374b6c,AMF
022857018aa597374b6c_x83_y102_400_321_446_362.png,022857018aa597374b6c,NMF
022857018aa597374b6c_x84_y71_380_494_402_518.png,022857018aa597374b6c,AMF
022857018aa597374b6c_x88_y108_175_298_199_331.png,022857018aa597374b6c,NMF
022857018aa597374b6c_x96_y80_248_131_276_164.png,022857018aa597374b6c,AMF
022857018aa597374b6c_x98_y79_203_76_233_100.png,022857018aa597374b6c,AMF
066c94c4c161224077a9_x50_y62_310_310_356_353.png,066c94c4c161224077a9,AMF
066c94c4c161224077a9_x70_y96_183_219_224_259.png,066c94c4c161224077a9,NMF
084383c18b9060880e82_x32_y54_22_228_51_253.png,084383c18b9060880e82,NMF
084383c18b9060880e82_x37_y49_324_493_358_531.png,084383c18b9060880e82,AMF
084383c18b9060880e82_x38_y42_471_284_495_312.png,084383c18b9060880e82,AMF
084383c18b9060880e82_x40_y120_550_320_579_359.png,084383c18b9060880e82,AMF
084383c18b9060880e82_x47_y47_362_0_388_28.png,084383c18b9060880e82,AMF
084383c18b9060880e82_x53_y116_89_105_118_126.png,084383c18b9060880e82,NMF
084383c18b9060880e82_x60_y114_30_516_59_543.png,084383c18b9060880e82,AMF
084383c18b9060880e82_x68_y51_532_183_553_209.png,084383c18b9060880e82,NMF
084383c18b9060880e82_x76_y94_26_382_52_408.png,084383c18b9060880e82,AMF
084383c18b9060880e82_x77_y76_467_113_491_132.png,084383c18b9060880e82,AMF
084383c18b9060880e82_x80_y87_600_195_625_217.png,084383c18b9060880e82,AMF
1018715d369dd0df2fc0_x100_y110_207_241_241_275.png,1018715d369dd0df2fc0,NMF
1018715d369dd0df2fc0_x100_y39_123_602_147_632.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x100_y39_126_276_157_308.png,1018715d369dd0df2fc0,NMF
1018715d369dd0df2fc0_x100_y44_103_487_132_515.png,1018715d369dd0df2fc0,NMF
1018715d369dd0df2fc0_x100_y44_543_154_566_177.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x100_y59_515_0_552_29.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x100_y81_0_251_26_286.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x100_y81_361_369_390_402.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x101_y108_571_114_600_148.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x101_y109_481_483_514_518.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x101_y111_231_481_268_516.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x101_y24_563_520_590_548.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x101_y36_97_539_127_564.png,1018715d369dd0df2fc0,NMF
1018715d369dd0df2fc0_x101_y42_339_118_367_147.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x101_y43_273_343_297_369.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x102_y102_332_607_365_639.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x102_y85_381_221_419_257.png,1018715d369dd0df2fc0,NMF
1018715d369dd0df2fc0_x103_y113_88_392_128_425.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x103_y42_152_454_178_483.png,1018715d369dd0df2fc0,NMF
1018715d369dd0df2fc0_x104_y46_289_200_320_229.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x105_y78_319_250_354_282.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x105_y80_74_199_106_228.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x105_y81_576_592_610_632.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x106_y113_614_386_637_419.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x106_y116_83_465_116_496.png,1018715d369dd0df2fc0,NMF
1018715d369dd0df2fc0_x107_y111_145_13_172_42.png,1018715d369dd0df2fc0,NMF
1018715d369dd0df2fc0_x107_y36_248_599_281_636.png,1018715d369dd0df2fc0,NMF
1018715d369dd0df2fc0_x107_y51_370_231_403_255.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x107_y52_288_332_321_360.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x107_y57_301_296_335_322.png,1018715d369dd0df2fc0,NMF
1018715d369dd0df2fc0_x107_y61_541_55_574_86.png,1018715d369dd0df2fc0,NMF
1018715d369dd0df2fc0_x108_y49_16_3_48_30.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x109_y122_75_596_108_632.png,1018715d369dd0df2fc0,NMF
1018715d369dd0df2fc0_x109_y42_126_39_150_62.png,1018715d369dd0df2fc0,NMF
1018715d369dd0df2fc0_x109_y64_86_403_114_432.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x110_y76_477_172_510_206.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x110_y97_174_30_200_63.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x111_y121_0_289_25_319.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x111_y31_490_76_522_106.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x111_y91_23_255_54_283.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x112_y110_357_109_382_136.png,1018715d369dd0df2fc0,NMF
1018715d369dd0df2fc0_x112_y81_392_141_420_171.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x113_y112_568_106_599_134.png,1018715d369dd0df2fc0,NMF
1018715d369dd0df2fc0_x116_y83_449_440_479_476.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x116_y90_482_438_511_474.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x116_y98_128_29_162_66.png,1018715d369dd0df2fc0,NMF
1018715d369dd0df2fc0_x116_y98_5_179_38_212.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x117_y111_522_389_556_414.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x117_y121_172_468_210_503.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x117_y32_562_569_592_604.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x118_y112_564_158_594_180.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x118_y39_7_314_39_348.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x118_y97_353_567_382_602.png,1018715d369dd0df2fc0,NMF
1018715d369dd0df2fc0_x120_y63_28_41_56_63.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x120_y73_386_486_413_517.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x120_y94_29_429_61_459.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x121_y113_589_50_620_80.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x122_y118_249_564_281_599.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x122_y91_369_511_405_547.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x123_y54_159_109_186_146.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x123_y95_113_359_141_380.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x124_y32_353_581_374_608.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x124_y55_581_170_613_205.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x124_y75_312_135_345_169.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x125_y72_365_250_399_280.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x126_y108_307_623_340_640.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x126_y35_177_561_206_589.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x126_y77_546_83_571_108.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x126_y84_202_545_230_577.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x127_y101_537_473_564_512.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x128_y35_148_0_173_31.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x128_y71_141_235_170_265.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x128_y80_497_172_527_202.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x129_y104_585_427_618_463.png,1018715d369dd0df2fc0,NMF
1018715d369dd0df2fc0_x129_y107_486_163_515_189.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x129_y60_484_434_518_468.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x129_y86_56_145_85_184.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x130_y101_475_233_504_269.png,1018715d369dd0df2fc0,NMF
1018715d369dd0df2fc0_x130_y109_385_308_418_342.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x130_y67_512_245_541_268.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x130_y70_591_70_625_100.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x130_y96_194_611_227_639.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x131_y108_187_254_227_288.png,1018715d369dd0df2fc0,NMF
1018715d369dd0df2fc0_x131_y38_395_35_416_62.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x131_y66_304_219_343_257.png,1018715d369dd0df2fc0,NMF
1018715d369dd0df2fc0_x131_y67_297_376_324_400.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x131_y68_142_283_171_307.png,1018715d369dd0df2fc0,NMF
1018715d369dd0df2fc0_x131_y91_178_46_210_84.png,1018715d369dd0df2fc0,NMF
1018715d369dd0df2fc0_x131_y99_600_81_631_114.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x132_y78_568_586_596_617.png,1018715d369dd0df2fc0,NMF
1018715d369dd0df2fc0_x133_y100_346_2_381_36.png,1018715d369dd0df2fc0,NMF
1018715d369dd0df2fc0_x133_y70_425_358_458_387.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x133_y77_8_326_38_361.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x135_y56_584_394_606_417.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x135_y76_264_613_297_639.png,1018715d369dd0df2fc0,NMF
1018715d369dd0df2fc0_x135_y76_73_548_108_578.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x135_y80_559_116_591_157.png,1018715d369dd0df2fc0,NMF
1018715d369dd0df2fc0_x136_y102_79_118_110_144.png,1018715d369dd0df2fc0,NMF
1018715d369dd0df2fc0_x136_y117_404_450_432_478.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x136_y85_201_192_233_232.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x136_y96_385_58_411_85.png,1018715d369dd0df2fc0,NMF
1018715d369dd0df2fc0_x137_y101_189_253_219_277.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x138_y118_291_303_322_328.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x139_y72_99_364_136_404.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x140_y104_138_288_166_314.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x141_y69_228_410_255_441.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x143_y67_78_571_108_598.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x143_y91_429_55_458_83.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x144_y115_462_312_491_346.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x144_y73_295_358_323_385.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x145_y73_306_478_332_508.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x145_y93_389_28_422_63.png,1018715d369dd0df2fc0,NMF
1018715d369dd0df2fc0_x146_y62_522_177_553_205.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x148_y62_417_273_451_308.png,1018715d369dd0df2fc0,NMF
1018715d369dd0df2fc0_x149_y106_453_284_484_314.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x149_y76_564_529_597_555.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x151_y101_203_170_229_195.png,1018715d369dd0df2fc0,NMF
1018715d369dd0df2fc0_x151_y110_497_569_521_601.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x151_y112_266_335_295_365.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x151_y120_25_402_58_426.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x152_y112_363_165_390_196.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x152_y94_594_161_624_186.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x152_y97_207_68_233_91.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x153_y106_125_255_155_287.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x154_y112_32_398_57_430.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x155_y103_351_284_376_299.png,1018715d369dd0df2fc0,NMF
1018715d369dd0df2fc0_x155_y84_555_376_587_397.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x156_y92_247_541_267_567.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x157_y103_23_424_46_447.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x157_y90_60_612_93_637.png,1018715d369dd0df2fc0,NMF
1018715d369dd0df2fc0_x158_y109_245_276_274_299.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x17_y89_563_14_600_51.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x18_y100_140_521_168_550.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x20_y103_259_175_295_215.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x21_y95_396_9_426_34.png,1018715d369dd0df2fc0,NMF
1018715d369dd0df2fc0_x22_y80_461_122_484_157.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x22_y82_278_616_315_640.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x22_y96_480_123_515_157.png,1018715d369dd0df2fc0,NMF
1018715d369dd0df2fc0_x24_y61_144_583_168_617.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x24_y90_251_346_278_380.png,1018715d369dd0df2fc0,NMF
1018715d369dd0df2fc0_x24_y94_225_247_249_276.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x25_y96_84_415_117_454.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x26_y100_216_94_241_122.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x27_y64_349_50_376_78.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x28_y70_484_367_517_397.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x30_y101_294_289_322_316.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x30_y62_386_398_413_431.png,1018715d369dd0df2fc0,NMF
1018715d369dd0df2fc0_x31_y60_177_197_203_226.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x34_y104_618_271_639_298.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x35_y81_15_54_44_79.png,1018715d369dd0df2fc0,NMF
1018715d369dd0df2fc0_x37_y50_468_313_500_345.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x42_y36_592_109_614_133.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x45_y49_458_348_492_385.png,1018715d369dd0df2fc0,NMF
1018715d369dd0df2fc0_x45_y49_459_348_491_377.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x46_y43_161_424_189_453.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x50_y31_423_41_454_78.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x51_y39_270_16_313_52.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x52_y47_439_267_472_302.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x53_y32_490_36_520_60.png,1018715d369dd0df2fc0,NMF
1018715d369dd0df2fc0_x53_y65_445_191_474_211.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x55_y49_81_113_102_139.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x56_y40_402_352_428_377.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x56_y57_575_8_604_36.png,1018715d369dd0df2fc0,NMF
1018715d369dd0df2fc0_x57_y36_553_199_580_229.png,1018715d369dd0df2fc0,NMF
1018715d369dd0df2fc0_x57_y55_572_611_604_639.png,1018715d369dd0df2fc0,NMF
1018715d369dd0df2fc0_x58_y39_365_96_396_130.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x58_y39_439_606_472_640.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x59_y20_195_151_225_180.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x59_y43_268_521_292_548.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x61_y20_464_577_492_605.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x62_y60_447_548_473_578.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x64_y68_477_482_513_512.png,1018715d369dd0df2fc0,NMF
1018715d369dd0df2fc0_x66_y48_138_151_167_182.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x68_y27_478_328_508_345.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x69_y53_315_258_348_293.png,1018715d369dd0df2fc0,NMF
1018715d369dd0df2fc0_x70_y110_73_15_107_49.png,1018715d369dd0df2fc0,NMF
1018715d369dd0df2fc0_x71_y57_280_15_305_45.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x71_y79_127_91_155_123.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x74_y18_12_478_42_509.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x74_y40_379_218_413_254.png,1018715d369dd0df2fc0,NMF
1018715d369dd0df2fc0_x75_y18_164_290_201_326.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x76_y114_129_213_167_244.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x76_y46_191_390_216_415.png,1018715d369dd0df2fc0,NMF
1018715d369dd0df2fc0_x76_y63_409_280_439_307.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x77_y109_418_343_462_380.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x77_y121_336_307_358_335.png,1018715d369dd0df2fc0,NMF
1018715d369dd0df2fc0_x78_y39_419_350_456_382.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x79_y20_330_362_363_390.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x79_y47_349_58_376_92.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x80_y115_273_91_311_117.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x80_y120_18_385_54_421.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x81_y38_597_253_628_289.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x81_y42_260_222_290_252.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x81_y62_55_357_91_393.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x82_y22_192_21_230_53.png,1018715d369dd0df2fc0,NMF
1018715d369dd0df2fc0_x82_y65_148_312_184_347.png,1018715d369dd0df2fc0,NMF
1018715d369dd0df2fc0_x82_y73_363_270_396_304.png,1018715d369dd0df2fc0,NMF
1018715d369dd0df2fc0_x83_y50_107_458_141_490.png,1018715d369dd0df2fc0,NMF
1018715d369dd0df2fc0_x84_y118_361_309_386_339.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x84_y30_350_204_375_229.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x84_y38_433_599_459_625.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x85_y101_578_401_611_438.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x85_y60_593_48_626_78.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x86_y38_455_579_485_612.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x86_y50_321_52_351_87.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x86_y59_262_328_290_357.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x91_y109_22_564_54_594.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x91_y30_463_517_489_539.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x91_y58_509_125_543_162.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x91_y98_59_140_94_175.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x92_y21_557_69_591_97.png,1018715d369dd0df2fc0,AMF
1018715d369dd0df2fc0_x92_y79_492_443_525_473.png,1018715d369dd0df2fc0,AMF
