image_id,majority
768.png,NMF
769.png,NMF
770.png,NMF
771.png,NMF
772.png,NMF
773.png,NMF
774.png,NMF
775.png,NMF
776.png,NMF
777.png,NMF
778.png,NMF
779.png,NMF
780.png,NMF
781.png,NMF
782.png,NMF
783.png,NMF
784.png,NMF
785.png,NMF
786.png,NMF
787.png,NMF
788.png,NMF
789.png,NMF
790.png,NMF
791.png,NMF
792.png,NMF
793.png,NMF
794.png,AMF
795.png,NMF
796.png,AMF
797.png,NMF
798.png,NMF
799.png,NMF
800.png,NMF
801.png,AMF
802.png,AMF
803.png,NMF
804.png,NMF
805.png,NMF
806.png,NMF
807.png,NMF
808.png,NMF
809.png,NMF
810.png,NMF
811.png,NMF
812.png,NMF
813.png,NMF
814.png,AMF
815.png,NMF
816.png,NMF
817.png,NMF
818.png,NMF
819.png,NMF
820.png,NMF
821.png,NMF
822.png,NMF
823.png,NMF
824.png,NMF
825.png,NMF
826.png,NMF
827.png,NMF
828.png,NMF
829.png,NMF
830.png,NMF
831.png,NMF
832.png,NMF
833.png,NMF
834.png,NMF
835.png,NMF
836.png,NMF
837.png,NMF
838.png,NMF
839.png,NMF
840.png,NMF
841.png,NMF
842.png,AMF
843.png,NMF
844.png,NMF
845.png,NMF
846.png,NMF
847.png,NMF
848.png,NMF
849.png,NMF
850.png,NMF
851.png,NMF
852.png,NMF
853.png,NMF
854.png,NMF
855.png,NMF
856.png,NMF
857.png,NMF
858.png,NMF
859.png,NMF
860.png,NMF
861.png,NMF
862.png,NMF
863.png,NMF
864.png,NMF
865.png,NMF
866.png,NMF
867.png,NMF
868.png,NMF
869.png,NMF
870.png,NMF
871.png,NMF
872.png,NMF
873.png,AMF
874.png,NMF
875.png,NMF
876.png,NMF
877.png,NMF
878.png,NMF
879.png,NMF
880.png,NMF
881.png,NMF
882.png,NMF
883.png,NMF
884.png,NMF
885.png,NMF
886.png,NMF
887.png,NMF
888.png,NMF
889.png,NMF
1002.png,NMF
1003.png,NMF
1004.png,NMF
1005.png,NMF
1006.png,NMF
1007.png,NMF
1008.png,NMF
1009.png,NMF
1010.png,NMF
1011.png,NMF
1012.png,NMF
1013.png,NMF
1014.png,NMF
1015.png,NMF
1016.png,NMF
1017.png,NMF
1018.png,NMF
1019.png,NMF
1020.png,NMF
1021.png,NMF
1022.png,NMF
1023.png,NMF
1024.png,NMF
1025.png,AMF
1026.png,NMF
1027.png,NMF
1028.png,NMF
1029.png,NMF
1030.png,NMF
1031.png,NMF
1032.png,NMF
1033.png,NMF
1034.png,NMF
1035.png,NMF
1036.png,NMF
1037.png,NMF
1038.png,NMF
1039.png,NMF
1040.png,NMF
1041.png,NMF
1042.png,NMF
1043.png,NMF
1044.png,NMF
1045.png,NMF
1046.png,NMF
1047.png,NMF
1048.png,NMF
1049.png,NMF
1050.png,AMF
1051.png,NMF
1052.png,NMF
1053.png,NMF
1054.png,NMF
1055.png,NMF
1056.png,NMF
1057.png,NMF
1058.png,NMF
1059.png,NMF
1060.png,NMF
1061.png,NMF
1062.png,AMF
1063.png,NMF
1064.png,AMF
1065.png,NMF
1066.png,NMF
1067.png,NMF
1068.png,NMF
1069.png,NMF
1070.png,NMF
1071.png,NMF
1072.png,NMF
1073.png,NMF
1074.png,NMF
1075.png,NMF
1076.png,NMF
1077.png,NMF
1078.png,NMF
1079.png,NMF
1080.png,NMF
1081.png,NMF
1082.png,NMF
1083.png,NMF
1084.png,NMF
1085.png,NMF
1086.png,AMF
1087.png,NMF
1088.png,NMF
1089.png,NMF
1090.png,NMF
1091.png,AMF
1092.png,NMF
1093.png,NMF
1094.png,NMF
1095.png,NMF
1096.png,NMF
1097.png,NMF
1098.png,NMF
1099.png,NMF
1100.png,NMF
1101.png,NMF
1102.png,NMF
1103.png,NMF
1104.png,NMF
1105.png,AMF
1106.png,NMF
1107.png,NMF
1108.png,NMF
1109.png,AMF
1110.png,NMF
1111.png,NMF
1112.png,NMF
1113.png,NMF
1114.png,NMF
1115.png,NMF
1116.png,NMF
1117.png,NMF
1118.png,NMF
1119.png,NMF
1120.png,NMF
1121.png,AMF
1122.png,NMF
1123.png,NMF
1124.png,AMF
1125.png,NMF
1126.png,NMF
1127.png,NMF
1128.png,NMF
1129.png,NMF
1130.png,NMF
1131.png,NMF
1132.png,NMF
1133.png,NMF
1134.png,NMF
1135.png,NMF
1136.png,NMF
1137.png,NMF
1138.png,NMF
1139.png,NMF
1140.png,NMF
1141.png,AMF
1142.png,NMF
1143.png,AMF
1144.png,NMF
1145.png,NMF
1146.png,NMF
1147.png,NMF
1148.png,NMF
1149.png,NMF
1150.png,NMF
1151.png,AMF
1152.png,NMF
1153.png,NMF
1154.png,NMF
1155.png,NMF
1156.png,NMF
1157.png,NMF
1158.png,NMF
1159.png,NMF
1160.png,AMF
1161.png,AMF
1162.png,NMF
1163.png,NMF
1164.png,NMF
1165.png,NMF
1166.png,NMF
1167.png,NMF
1168.png,NMF
1169.png,NMF
1170.png,NMF
1171.png,NMF
1172.png,NMF
1173.png,NMF
1174.png,NMF
1175.png,NMF
1176.png,NMF
1177.png,NMF
1178.png,NMF
1179.png,AMF
1180.png,NMF
1181.png,NMF
1182.png,NMF
1183.png,AMF
1184.png,NMF
1185.png,NMF
1186.png,NMF
1187.png,AMF
1188.png,AMF
1189.png,NMF
1190.png,NMF
1191.png,NMF
1192.png,AMF
1193.png,NMF
1194.png,NMF
1195.png,NMF
1196.png,NMF
1197.png,NMF
1198.png,NMF
1199.png,AMF
1200.png,NMF
1201.png,AMF
1202.png,NMF
1203.png,NMF
1204.png,NMF
1205.png,NMF
1206.png,NMF
1207.png,AMF
1208.png,NMF
1209.png,AMF
1210.png,NMF
1211.png,NMF
1212.png,NMF
1213.png,AMF
1214.png,NMF
1215.png,NMF
1216.png,NMF
1217.png,NMF
1218.png,NMF
1219.png,NMF
1220.png,NMF
1221.png,NMF
1222.png,NMF
1223.png,AMF
1224.png,AMF
1225.png,NMF
1226.png,NMF
1227.png,NMF
1228.png,NMF
1229.png,AMF
1230.png,NMF
1231.png,NMF
1232.png,NMF
1233.png,NMF
1234.png,NMF
1235.png,NMF
1236.png,AMF
1237.png,NMF
1238.png,AMF
1239.png,NMF
1240.png,AMF
1241.png,NMF
1242.png,NMF
1243.png,NMF
1244.png,NMF
1245.png,NMF
1246.png,NMF
1247.png,NMF
1248.png,NMF
1249.png,NMF
1250.png,NMF
1251.png,NMF
1252.png,NMF
1253.png,NMF
1254.png,NMF
1255.png,NMF
1256.png,NMF
1257.png,NMF
1258.png,AMF
1259.png,NMF
1260.png,NMF
1261.png,NMF
1262.png,NMF
1263.png,NMF
1264.png,NMF
1265.png,NMF
1266.png,NMF
1267.png,NMF
1268.png,NMF
1269.png,NMF
1270.png,NMF
1271.png,NMF
1272.png,NMF
1273.png,NMF
1274.png,NMF
1275.png,NMF
1276.png,NMF
1277.png,AMF
1278.png,NMF
1279.png,NMF
1280.png,NMF
1281.png,NMF
1282.png,NMF
1283.png,NMF
1284.png,NMF
1285.png,NMF
1286.png,NMF
1287.png,NMF
1288.png,NMF
1289.png,NMF
1290.png,NMF
1291.png,NMF
1292.png,NMF
1293.png,NMF
1294.png,NMF
1295.png,NMF
1296.png,NMF
1297.png,NMF
1298.png,NMF
1299.png,NMF
1300.png,NMF
1301.png,NMF
1302.png,NMF
1303.png,NMF
1304.png,NMF
1305.png,NMF
1306.png,NMF
1307.png,NMF
1308.png,NMF
1309.png,NMF
1310.png,NMF
1311.png,NMF
1312.png,NMF
1313.png,NMF
1314.png,NMF
1315.png,NMF
1316.png,AMF
1317.png,NMF
1318.png,NMF
1319.png,NMF
1320.png,NMF
1321.png,NMF
1322.png,NMF
1323.png,NMF
1324.png,NMF
1325.png,NMF
1326.png,NMF
1327.png,NMF
1328.png,NMF
1329.png,NMF
1330.png,NMF
1331.png,NMF
1332.png,NMF
1333.png,NMF
1334.png,AMF
1335.png,AMF
1336.png,NMF
1337.png,NMF
1338.png,NMF
1339.png,NMF
1340.png,NMF
1341.png,NMF
1342.png,AMF
1343.png,NMF
1344.png,NMF
1345.png,AMF
1346.png,NMF
1347.png,NMF
1348.png,NMF
1349.png,AMF
1350.png,AMF
1351.png,NMF
1352.png,AMF
1353.png,AMF
1354.png,NMF
1355.png,NMF
1356.png,NMF
1357.png,NMF
1358.png,NMF
1359.png,NMF
1360.png,NMF
1361.png,AMF
1362.png,NMF
1363.png,NMF
1364.png,NMF
1365.png,NMF
1366.png,NMF
1367.png,NMF
1368.png,NMF
1369.png,NMF
1370.png,AMF
1371.png,NMF
1372.png,NMF
1373.png,AMF
1374.png,NMF
1375.png,NMF
1376.png,NMF
1377.png,NMF
1378.png,NMF
1379.png,NMF
1380.png,AMF
1381.png,NMF
1382.png,NMF
1383.png,NMF
1384.png,NMF
1385.png,AMF
1386.png,NMF
1387.png,NMF
1388.png,NMF
1389.png,NMF
1390.png,NMF
1391.png,NMF
1392.png,NMF
1393.png,NMF
1394.png,NMF
1395.png,NMF
1396.png,NMF
1397.png,NMF
1398.png,NMF
1399.png,NMF
1400.png,NMF
1401.png,NMF
1402.png,NMF
1403.png,NMF
1404.png,NMF
1405.png,NMF
1406.png,NMF
1407.png,NMF
1408.png,NMF
1409.png,AMF
1410.png,AMF
1411.png,NMF
1412.png,NMF
1413.png,NMF
1414.png,NMF
1415.png,AMF
1416.png,NMF
1417.png,NMF
1418.png,NMF
1419.png,NMF
1420.png,AMF
1421.png,NMF
1422.png,NMF
1423.png,NMF
1424.png,NMF
1425.png,NMF
1426.png,NMF
1584.png,NMF
1585.png,AMF
1586.png,NMF
1587.png,NMF
1588.png,NMF
1589.png,AMF
1590.png,NMF
1591.png,NMF
1592.png,NMF
1593.png,AMF
1594.png,NMF
1595.png,NMF
1596.png,NMF
1597.png,NMF
1598.png,NMF
1599.png,NMF
1600.png,NMF
1601.png,NMF
1602.png,NMF
1603.png,NMF
1604.png,NMF
1605.png,NMF
1606.png,NMF
1607.png,NMF
1608.png,AMF
1609.png,NMF
1610.png,NMF
1611.png,AMF
1612.png,NMF
1613.png,NMF
1614.png,NMF
1615.png,NMF
1616.png,NMF
1617.png,NMF
1618.png,NMF
1619.png,NMF
1620.png,NMF
1621.png,NMF
1622.png,NMF
1623.png,NMF
1624.png,NMF
1625.png,NMF
1626.png,NMF
1627.png,NMF
1628.png,NMF
1629.png,NMF
1630.png,NMF
1631.png,NMF
1632.png,NMF
1633.png,NMF
1634.png,NMF
1635.png,NMF
1636.png,NMF
1637.png,NMF
1638.png,NMF
1639.png,NMF
1640.png,NMF
1641.png,NMF
1642.png,NMF
1643.png,NMF
1644.png,NMF
1645.png,AMF
1646.png,NMF
1647.png,NMF
1648.png,NMF
1649.png,AMF
1650.png,NMF
1651.png,NMF
1652.png,NMF
1653.png,NMF
1654.png,NMF
1655.png,NMF
1656.png,AMF
1657.png,NMF
1658.png,NMF
1659.png,NMF
1660.png,NMF
1661.png,NMF
1662.png,NMF
1663.png,NMF
1664.png,NMF
1665.png,NMF
1666.png,NMF
1667.png,NMF
1668.png,NMF
1669.png,NMF
1670.png,NMF
1671.png,NMF
1672.png,NMF
1673.png,NMF
1674.png,NMF
1675.png,AMF
1676.png,NMF
1677.png,NMF
1678.png,NMF
1679.png,NMF
1680.png,NMF
1681.png,AMF
1682.png,NMF
1683.png,NMF
1684.png,NMF
1685.png,NMF
1686.png,NMF
1687.png,NMF
1688.png,NMF
1689.png,NMF
1690.png,NMF
1691.png,NMF
1692.png,NMF
1693.png,NMF
1694.png,NMF
1695.png,NMF
1696.png,NMF
1697.png,NMF
1698.png,NMF
1699.png,NMF
1700.png,NMF
1701.png,NMF
1702.png,NMF
1703.png,NMF
1704.png,NMF
1705.png,NMF
1706.png,NMF
1707.png,NMF
1708.png,NMF
1709.png,NMF
1710.png,NMF
1711.png,NMF
1712.png,NMF
1713.png,NMF
1714.png,NMF
1715.png,NMF
1716.png,NMF
1717.png,NMF
1718.png,NMF
1719.png,NMF
1720.png,NMF
1721.png,NMF
1722.png,AMF
1723.png,NMF
1724.png,NMF
1725.png,NMF
1726.png,NMF
1727.png,NMF
1728.png,NMF
1729.png,NMF
1730.png,NMF
1731.png,NMF
1732.png,NMF
1733.png,AMF
1734.png,NMF
1735.png,NMF
1736.png,NMF
1737.png,NMF
1738.png,NMF
1739.png,NMF
1740.png,NMF
1741.png,NMF
1742.png,NMF
1743.png,NMF
1744.png,NMF
1745.png,NMF
1746.png,NMF
1747.png,NMF
1748.png,NMF
1749.png,NMF
1750.png,NMF
1751.png,NMF
1752.png,NMF
1753.png,NMF
1754.png,NMF
1755.png,NMF
1756.png,NMF
1757.png,NMF
1758.png,NMF
1759.png,NMF
1760.png,NMF
1761.png,NMF
1762.png,NMF
1763.png,NMF
1764.png,NMF
1765.png,NMF
1766.png,NMF
1767.png,NMF
1768.png,NMF
1769.png,NMF
1770.png,NMF
1771.png,NMF
1772.png,AMF
1773.png,NMF
1774.png,NMF
1775.png,NMF
1776.png,NMF
1777.png,NMF
1778.png,NMF
1779.png,AMF
1780.png,NMF
1781.png,NMF
1782.png,NMF
1783.png,NMF
1784.png,NMF
1785.png,NMF
1786.png,NMF
1787.png,NMF
1788.png,NMF
1789.png,NMF
1790.png,NMF
1791.png,NMF
1792.png,NMF
1793.png,NMF
1794.png,NMF
1795.png,NMF
1796.png,NMF
1797.png,NMF
1798.png,NMF
1799.png,NMF
1800.png,NMF
1801.png,NMF
1802.png,AMF
1803.png,NMF
1804.png,NMF
1805.png,NMF
1806.png,NMF
1807.png,NMF
1808.png,NMF
1809.png,NMF
1810.png,NMF
1811.png,NMF
1812.png,NMF
1813.png,AMF
1814.png,NMF
1815.png,NMF
1816.png,NMF
1817.png,AMF
1818.png,NMF
1819.png,NMF
1820.png,NMF
1821.png,AMF
1822.png,NMF
1823.png,NMF
1824.png,NMF
1825.png,NMF
1826.png,AMF
1827.png,NMF
1828.png,NMF
1829.png,NMF
1830.png,NMF
1831.png,NMF
1832.png,NMF
1833.png,AMF
1834.png,AMF
1835.png,NMF
1836.png,NMF
1837.png,NMF
1838.png,NMF
1839.png,NMF
1840.png,NMF
1841.png,NMF
1842.png,NMF
1843.png,NMF
1844.png,NMF
1845.png,NMF
1846.png,AMF
1847.png,NMF
1848.png,NMF
1849.png,NMF
1850.png,NMF
1851.png,NMF
1852.png,NMF
1853.png,NMF
1854.png,NMF
1855.png,NMF
1856.png,NMF
1857.png,NMF
1858.png,NMF
1859.png,NMF
1860.png,NMF
1861.png,NMF
1862.png,NMF
1863.png,NMF
1864.png,NMF
1865.png,NMF
1866.png,NMF
1867.png,NMF
1868.png,NMF
1869.png,NMF
1870.png,NMF
1871.png,NMF
1872.png,NMF
1873.png,NMF
1874.png,AMF
1875.png,NMF
1876.png,NMF
1877.png,NMF
1878.png,NMF
1879.png,NMF
1880.png,NMF
1881.png,NMF
1882.png,NMF
1883.png,NMF
1884.png,NMF
1885.png,AMF
1886.png,AMF
1887.png,NMF
1888.png,NMF
1889.png,AMF
1890.png,NMF
1891.png,NMF
1892.png,NMF
1893.png,NMF
1894.png,NMF
1895.png,NMF
1896.png,NMF
1897.png,NMF
1898.png,NMF
1899.png,NMF
1900.png,NMF
1901.png,NMF
1902.png,NMF
1903.png,NMF
1904.png,NMF
1905.png,NMF
1906.png,NMF
1907.png,NMF
1908.png,AMF
1909.png,NMF
1910.png,NMF
1911.png,NMF
1912.png,NMF
1913.png,NMF
1914.png,NMF
1915.png,NMF
1916.png,AMF
1917.png,NMF
1918.png,NMF
1919.png,NMF
1920.png,NMF
1921.png,NMF
1922.png,NMF
1923.png,NMF
1924.png,NMF
1925.png,NMF
1926.png,NMF
1927.png,NMF
1928.png,NMF
1929.png,NMF
1930.png,NMF
1931.png,NMF
1932.png,NMF
1933.png,NMF
1934.png,AMF
1935.png,NMF
1936.png,NMF
1937.png,NMF
1938.png,NMF
1939.png,NMF
1940.png,NMF
1941.png,NMF
1942.png,NMF
1943.png,NMF
1944.png,NMF
1945.png,NMF
1946.png,NMF
1947.png,NMF
1948.png,NMF
1949.png,NMF
1950.png,NMF
1951.png,NMF
1952.png,NMF
1953.png,NMF
1954.png,AMF
1955.png,NMF
1956.png,NMF
1957.png,NMF
1958.png,NMF
1959.png,NMF
1960.png,AMF
1961.png,NMF
1962.png,NMF
1963.png,AMF
1964.png,NMF
1965.png,NMF
1966.png,NMF
1967.png,NMF
1968.png,NMF
1969.png,NMF
1970.png,NMF
1971.png,NMF
1972.png,NMF
1973.png,NMF
1974.png,AMF
1975.png,NMF
1976.png,NMF
1977.png,NMF
1978.png,NMF
1979.png,NMF
1980.png,NMF
1981.png,NMF
1982.png,AMF
1983.png,NMF
1984.png,NMF
1985.png,NMF
1986.png,NMF
1987.png,NMF
1988.png,NMF
1989.png,NMF
1990.png,NMF
1991.png,AMF
1992.png,NMF
1993.png,AMF
1994.png,NMF
1995.png,NMF
1996.png,NMF
1997.png,NMF
1998.png,AMF
