epoch,learning_rate,loss,val_loss
34,9.999999974752427e-07,0.07675492763519287,0.08682725578546524
35,9.999999974752427e-07,0.07710462808609009,0.0854894146323204
36,1.0000000116860974e-07,0.0743747279047966,0.08524276316165924
37,1.0000000116860974e-07,0.074431411921978,0.08528079837560654
38,1.0000000116860974e-07,0.07627925276756287,0.08499671518802643
39,1.0000000116860974e-07,0.07646338641643524,0.08495936542749405
40,1.0000000116860974e-07,0.07618555426597595,0.08492696285247803
41,1.0000000116860974e-07,0.07477723062038422,0.08487988263368607
42,1.0000000116860974e-07,0.07494305819272995,0.08511923998594284
43,1.0000000116860974e-07,0.07726528495550156,0.0848688930273056
44,1.0000000116860974e-07,0.07435570657253265,0.08452696353197098
45,1.0000000116860974e-07,0.07557126879692078,0.0847926065325737
46,1.0000000116860974e-07,0.07502149045467377,0.08480358868837357
47,1.0000000116860974e-07,0.07516364753246307,0.08507510274648666
48,1.0000000116860974e-07,0.07638758420944214,0.08504322171211243
49,1.0000000116860974e-07,0.07483045756816864,0.0857369601726532
50,1.0000000116860974e-07,0.07458540052175522,0.08481989800930023
51,1.0000000116860974e-07,0.07545554637908936,0.08503454923629761
52,1.0000000116860974e-07,0.07693111896514893,0.08469373732805252
53,1.0000000116860974e-07,0.07545532286167145,0.08454606682062149
54,1.0000000116860974e-07,0.07428858429193497,0.08496204763650894
55,1.0000000116860974e-07,0.07409237325191498,0.08474326133728027
56,1.0000000116860974e-07,0.07588055729866028,0.08449341356754303
57,1.0000000116860974e-07,0.07457099109888077,0.08509726077318192
0,9.999999747378752e-05,0.32565391063690186,0.19353100657463074
1,9.999999747378752e-05,0.25071755051612854,0.1566830277442932
2,9.999999747378752e-05,0.22136785089969635,0.16772480309009552
3,9.999999747378752e-05,0.20506303012371063,0.15796491503715515
4,9.999999747378752e-05,0.20036371052265167,0.1697239875793457
5,9.999999747378752e-05,0.19109567999839783,0.15581132471561432
6,9.999999747378752e-05,0.18674711883068085,0.19518150389194489
7,9.999999747378752e-05,0.19763073325157166,0.15616732835769653
8,9.999999747378752e-05,0.17498008906841278,0.16153541207313538
9,9.999999747378752e-05,0.17577315866947174,0.15549999475479126
10,9.999999747378752e-06,0.16168279945850372,0.13086184859275818
11,9.999999747378752e-06,0.14729946851730347,0.1229449212551117
12,9.999999747378752e-06,0.1336618810892105,0.11548826843500137
13,9.999999747378752e-06,0.12625476717948914,0.1064823642373085
14,9.999999747378752e-06,0.11875458061695099,0.10594109445810318
15,9.999999747378752e-06,0.11575844138860703,0.10596971213817596
16,9.999999747378752e-06,0.10811525583267212,0.10171810537576675
17,9.999999747378752e-06,0.10832041501998901,0.09596877545118332
18,9.999999747378752e-06,0.1025378406047821,0.0927405059337616
19,9.999999747378752e-06,0.10344533622264862,0.09287016093730927
20,9.999999747378752e-06,0.09751252084970474,0.0885462686419487
21,9.999999747378752e-06,0.09449049830436707,0.08794636279344559
22,9.999999747378752e-06,0.09171701967716217,0.09137439727783203
23,9.999999747378752e-06,0.09278303384780884,0.08845103532075882
24,9.999999747378752e-06,0.09132646024227142,0.08551060408353806
25,9.999999747378752e-06,0.08794798702001572,0.08530382812023163
26,9.999999747378752e-06,0.08602390438318253,0.09170813858509064
27,9.999999747378752e-06,0.08633241057395935,0.09067568182945251
28,9.999999747378752e-06,0.0842948853969574,0.08585105836391449
29,9.999999747378752e-06,0.08627746254205704,0.09166896343231201
30,9.999999747378752e-06,0.08036613464355469,0.08403364568948746
31,9.999999747378752e-06,0.08193942159414291,0.08308885991573334
32,9.999999747378752e-06,0.07882023602724075,0.10067436844110489
33,9.999999747378752e-06,0.07812897861003876,0.08849294483661652
34,9.999999747378752e-06,0.07868817448616028,0.08500678092241287
35,9.999999747378752e-06,0.07603950053453445,0.08511215448379517
36,9.999999747378752e-06,0.07506386190652847,0.10259813815355301
37,9.999999974752427e-07,0.07211966812610626,0.09109944105148315
38,9.999999974752427e-07,0.07219866663217545,0.08812606334686279
39,9.999999974752427e-07,0.06994814425706863,0.08888214081525803
40,9.999999974752427e-07,0.07202307879924774,0.08780182152986526
41,9.999999974752427e-07,0.06856568157672882,0.08965778350830078
42,1.0000000116860974e-07,0.06817252933979034,0.09029139578342438
43,1.0000000116860974e-07,0.06992817670106888,0.09021969139575958
44,1.0000000116860974e-07,0.06756572425365448,0.09025570005178452
45,1.0000000116860974e-07,0.06907428801059723,0.09044154733419418
46,1.0000000116860974e-07,0.06801162660121918,0.09029393643140793
47,1.0000000116860974e-07,0.0698249340057373,0.09058196097612381
48,1.0000000116860974e-07,0.06774713099002838,0.09092319756746292
49,1.0000000116860974e-07,0.06854115426540375,0.09047219157218933
50,1.0000000116860974e-07,0.06896321475505829,0.09022293984889984
51,1.0000000116860974e-07,0.06837707757949829,0.09057937562465668
52,1.0000000116860974e-07,0.06860098987817764,0.09097602218389511
53,1.0000000116860974e-07,0.06781550496816635,0.0906975120306015
54,1.0000000116860974e-07,0.07022210210561752,0.08938136696815491
55,1.0000000116860974e-07,0.06892126053571701,0.09055377542972565
56,1.0000000116860974e-07,0.06900755316019058,0.09087767452001572
57,1.0000000116860974e-07,0.06892359256744385,0.09101277589797974
58,1.0000000116860974e-07,0.06909742951393127,0.09052816033363342
59,1.0000000116860974e-07,0.07066062837839127,0.09109364449977875
60,1.0000000116860974e-07,0.06783892214298248,0.09114900231361389
61,1.0000000116860974e-07,0.06890740990638733,0.09042467176914215
62,1.0000000116860974e-07,0.07004420459270477,0.09101130068302155
63,1.0000000116860974e-07,0.06921130418777466,0.09104053676128387
0,9.999999747378752e-05,0.37167415022850037,0.30869677662849426
1,9.999999747378752e-05,0.2620708644390106,0.18460944294929504
2,9.999999747378752e-05,0.2482289969921112,0.16047503054141998
3,9.999999747378752e-05,0.21728746592998505,0.15908308327198029
4,9.999999747378752e-05,0.20507857203483582,0.15798881649971008
5,9.999999747378752e-05,0.2028777152299881,0.1524510532617569
6,9.999999747378752e-05,0.1866038739681244,0.1599712371826172
7,9.999999747378752e-05,0.18124011158943176,0.14840547740459442
8,9.999999747378752e-05,0.17696388065814972,0.15192103385925293
9,9.999999747378752e-05,0.1733759492635727,0.19090518355369568
10,9.999999747378752e-06,0.16109907627105713,0.1349993646144867
11,9.999999747378752e-06,0.14422452449798584,0.1342296600341797
12,9.999999747378752e-06,0.13471275568008423,0.15363752841949463
13,9.999999747378752e-06,0.12515437602996826,0.11186399310827255
14,9.999999747378752e-06,0.11753182858228683,0.10501910746097565
15,9.999999747378752e-06,0.1113993301987648,0.09903142601251602
16,9.999999747378752e-06,0.10851415246725082,0.10167614370584488
17,9.999999747378752e-06,0.10571801662445068,0.09504470974206924
18,9.999999747378752e-06,0.10264531522989273,0.0912020355463028
19,9.999999747378752e-06,0.10155250877141953,0.09423637390136719
20,9.999999747378752e-06,0.09725861251354218,0.08481080830097198
21,9.999999747378752e-06,0.0964401364326477,0.08760880678892136
22,9.999999747378752e-06,0.09225282818078995,0.09838858246803284
23,9.999999747378752e-06,0.09271261096000671,0.08231652528047562
24,9.999999747378752e-06,0.0911879763007164,0.09120596200227737
25,9.999999747378752e-06,0.08900047093629837,0.08455578982830048
26,9.999999747378752e-06,0.0880284309387207,0.08817766606807709
27,9.999999747378752e-06,0.08735690265893936,0.08257174491882324
28,9.999999747378752e-06,0.08567492663860321,0.08032554388046265
29,9.999999747378752e-06,0.08501476794481277,0.08345060795545578
30,9.999999747378752e-06,0.08145347237586975,0.07970786094665527
31,9.999999747378752e-06,0.0841316431760788,0.0814686194062233
32,9.999999747378752e-06,0.08107191324234009,0.09164745360612869
33,9.999999747378752e-06,0.08089282363653183,0.0899665355682373
34,9.999999747378752e-06,0.07751279324293137,0.08058944344520569
35,9.999999747378752e-06,0.07770319283008575,0.08943701535463333
36,9.999999974752427e-07,0.07427457720041275,0.08331986516714096
37,9.999999974752427e-07,0.07275665551424026,0.08069995045661926
38,9.999999974752427e-07,0.07096405327320099,0.08108974993228912
39,9.999999974752427e-07,0.07250320911407471,0.08838216960430145
40,9.999999974752427e-07,0.07178875058889389,0.07980439066886902
41,1.0000000116860974e-07,0.07235036790370941,0.08176928013563156
42,1.0000000116860974e-07,0.07144905626773834,0.08183994889259338
43,1.0000000116860974e-07,0.07132728397846222,0.08167186379432678
44,1.0000000116860974e-07,0.06976589560508728,0.08230574429035187
45,1.0000000116860974e-07,0.07208054512739182,0.08182127773761749
46,1.0000000116860974e-07,0.07242607325315475,0.08242317289113998
47,1.0000000116860974e-07,0.07076732069253922,0.08227517455816269
48,1.0000000116860974e-07,0.07185694575309753,0.08192428946495056
49,1.0000000116860974e-07,0.07079470157623291,0.08229091018438339
50,1.0000000116860974e-07,0.07093385607004166,0.08251773566007614
51,1.0000000116860974e-07,0.0702839270234108,0.08261353522539139
52,1.0000000116860974e-07,0.07125862687826157,0.08209185302257538
53,1.0000000116860974e-07,0.07333581894636154,0.08150173723697662
54,1.0000000116860974e-07,0.07101703435182571,0.08214347064495087
55,1.0000000116860974e-07,0.0705069825053215,0.08247952163219452
56,1.0000000116860974e-07,0.07058132439851761,0.08250776678323746
57,1.0000000116860974e-07,0.07205003499984741,0.08275856077671051
58,1.0000000116860974e-07,0.07269936800003052,0.08213598281145096
59,1.0000000116860974e-07,0.0712597668170929,0.0822356566786766
60,1.0000000116860974e-07,0.07144174724817276,0.0824638307094574
61,1.0000000116860974e-07,0.0710887536406517,0.08212420344352722
62,1.0000000116860974e-07,0.07026155292987823,0.08217772841453552
